2011-01-16 23:50:00,Mostly Cloudy
2011-01-17 00:20:00,Mostly Cloudy
2011-01-17 00:50:00,Mostly Cloudy
2011-01-17 01:20:00,Scattered Clouds
2011-01-17 01:50:00,Scattered Clouds
2011-01-17 02:20:00,Mostly Cloudy
2011-01-17 02:50:00,Scattered Clouds
2011-01-17 02:50:00,Scattered Clouds
2011-01-17 03:20:00,Scattered Clouds
2011-01-17 03:50:00,Partly Cloudy
2011-01-17 04:20:00,Partly Cloudy
2011-01-17 04:50:00,Mostly Cloudy
2011-01-17 05:20:00,Drizzle
2011-01-17 05:50:00,Rain
2011-01-17 05:50:00,Rain
2011-01-17 06:20:00,Rain
2011-01-17 06:50:00,Rain
2011-01-17 07:20:00,Rain
2011-01-17 07:50:00,Rain
2011-01-17 08:20:00,Rain
2011-01-17 08:50:00,Rain
2011-01-17 08:50:00,Rain
2011-01-17 09:20:00,Rain
2011-01-17 09:50:00,Rain
2011-01-17 10:20:00,Rain
2011-01-17 10:50:00,Light Rain
2011-01-17 11:20:00,Light Rain
2011-01-17 11:50:00,Rain
2011-01-17 11:50:00,Mostly Cloudy
2011-01-17 12:20:00,Mostly Cloudy
2011-01-17 12:50:00,Mostly Cloudy
2011-01-17 13:20:00,Mostly Cloudy
2011-01-17 13:50:00,Mostly Cloudy
2011-01-17 14:20:00,Mostly Cloudy
2011-01-17 14:50:00,Mostly Cloudy
2011-01-17 14:50:00,Mostly Cloudy
2011-01-17 15:20:00,Mostly Cloudy
2011-01-17 15:50:00,Light Rain
2011-01-17 16:20:00,Scattered Clouds
2011-01-17 16:50:00,Mostly Cloudy
2011-01-17 17:20:00,Mostly Cloudy
2011-01-17 17:50:00,Light Rain Showers
2011-01-17 17:50:00,Mostly Cloudy
2011-01-17 18:20:00,Mostly Cloudy
2011-01-17 18:50:00,Mostly Cloudy
2011-01-17 19:20:00,Mostly Cloudy
2011-01-17 19:50:00,Light Rain
2011-01-17 20:20:00,Light Rain
2011-01-17 20:50:00,Light Rain
2011-01-17 20:50:00,Light Rain
2011-01-17 21:20:00,Rain
2011-01-17 21:50:00,Light Rain
2011-01-17 22:20:00,Rain
2011-01-17 22:50:00,Rain
2011-01-17 23:20:00,Rain
2011-01-17 23:50:00,Light Rain
2011-01-17 23:50:00,Rain
2011-01-18 00:20:00,Rain
2011-01-18 00:50:00,Rain
2011-01-18 01:20:00,Rain
2011-01-18 01:50:00,Rain
2011-01-18 02:20:00,Rain
2011-01-18 02:50:00,Rain
2011-01-18 03:20:00,Rain
2011-01-18 03:50:00,Rain
2011-01-18 04:20:00,Light Rain
2011-01-18 04:50:00,Light Rain
2011-01-18 05:20:00,Light Rain
2011-01-18 05:50:00,Rain
2011-01-18 05:50:00,Light Rain
2011-01-18 06:20:00,Mostly Cloudy
2011-01-18 06:50:00,Scattered Clouds
2011-01-18 07:20:00,Partly Cloudy
2011-01-18 07:50:00,Partly Cloudy
2011-01-18 08:20:00,Partly Cloudy
2011-01-18 08:50:00,Light Haze
2011-01-18 08:50:00,Unknown
2011-01-18 09:20:00,Unknown
2011-01-18 09:50:00,Partly Cloudy
2011-01-18 10:20:00,Partly Cloudy
2011-01-18 10:50:00,Partly Cloudy
2011-01-18 11:20:00,Partly Cloudy
2011-01-18 11:50:00,
2011-01-18 11:50:00,Partly Cloudy
2011-01-18 12:20:00,Scattered Clouds
2011-01-18 12:50:00,Partly Cloudy
2011-01-18 13:20:00,Partly Cloudy
2011-01-18 13:50:00,Scattered Clouds
2011-01-18 14:20:00,Partly Cloudy
